,ID,Song,Artist,Billboard100,URI,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,Time_Signature,lyrics,explicit,Genre,Year
85,200,la camisa negra,juanes,0,2EM9zpAc7PVeoAydmbfVIL,0.751,0.731,6.0,-4.419,0.0,0.0308,0.0838,0.0,0.0556,0.973,97.007,216707.0,4.0,"Uno por pobre y feo, hombre
Pero antoja'o, ay ome

Tengo la camisa negra
Hoy mi amor está de luto
Hoy tengo en el alma una pena
Y es por culpa de tu embrujo

Hoy sé que tú ya no me quieres
Y eso es lo que más me hiere
Que tengo la camisa negra
Y una pena que me duele

Mal parece que solo me quedé
Y fue pura todita tu mentira
Qué maldita mala suerte la mía
Que aquel día te encontré

Por beber del veneno malevo de tu amor
Yo quedé moribundo y lleno de dolor
Respiré de ese humo amargo de tu adiós
Y desde que tú te fuiste, yo solo tengo

Tengo la camisa negra
Porque negra tengo el alma
...

",0.0,pop,2004
86,201,la gota fría,carlos vives,0,5ZaTqcL7zIreaVNeVy89Iu,0.719,0.809,1.0,-10.201,1.0,0.0511,0.0893,0.0,0.183,0.964,100.839,215493.0,4.0,"Acordate Moralito de aquel día,
Que estuviste en Urumita
Y no quisiste hacer parranda
Te fuiste de mañanita,
Sería de la misma rabia.
Te fuiste de mañanita,
Sería de la misma rabia.

En mis notas soy extenso,
A mi nadie me corrige,
En mis notas soy extenso,
A mi nadie me corrige.

Para tocar con Lorenzo,
mañana sábado, día e' la Virgen.
Para tocar con Lorenzo,
mañana sábado, día e' la Virgen.

Me lleva el o me lo llevo yo,
Pa' que se acabe la vaina
Me lleva el o me lo llevo yo,
Pa' que se acabe la vaina.
...

",0.0,pop,1993
87,203,bailando - spanish version,enrique iglesias,0,32lm3769IRfcnrQV11LO4E,0.723,0.777,7.0,-3.503,1.0,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,243413.0,4.0,"Enrique Iglesias
Gente de Zona
Descemer

Yo te miro y se me corta la respiración
Cuando tú me miras, se me sube el corazón
(Me palpita lento el corazón)
Y en un silencio, tu mirada dice mil palabras
La noche en la que te suplico que no salga el sol

Bailando, bailando, bailando, bailando
Tu cuerpo y el mío llenando el vacío
Subiendo y bajando (subiendo y bajando)
Bailando, bailando, bailando, bailando
Ese fuego por dentro me está enloqueciendo
Me va saturando

Con tu física y tu química, también tu anatomía
La cerveza y el tequila, y tu boca con la mía
Ya no puedo más (ya no puedo más)
Ya no puedo más (ya no puedo más)

Con esta melodía, tu color, tu fantasía
Con tu filosofía mi cabeza está vacía
Y ya no puedo más (ya no puedo más)
Ya no puedo más (ya no puedo más)

Yo quiero estar contigo
...

",0.0,pop,2014
88,204,danza kuduro,don omar,0,2a1o6ZejUi8U3wzzOtCOYw,0.4,0.915,0.0,-4.89,1.0,0.28,0.0846,0.0,0.0503,0.878,88.917,198773.0,3.0,"El Orfanato
Danza Kuduro (Plop, Plop, Plop...)
Lucenzo
El Rey...!
La Mano Arriba
Cintura Sola
Da Media Vuelta
Danza Kuduro
No Te Canses Ahora
Que Esto Sólo Empieza
Mueve La Cabeza
Danza Kuduro
La Mano Arriba
Cintura Sola
Da Media Vuelta
Danza Kuduro
No Te Canses Ahora
Que Esto Sólo Empieza
Mueve La Cabeza
Danza Kuduro
Quien Puede Domar La Fuerza Del Mal Que Se Mete Por Tus Venas
Lo Caliente Del Sol Que Se Te Metió Y No Te Deja Quieta, Nena
Quien Puede Parar Eso Que Al Bailar Descontrola Tus Caderas (Sexy...!)
Y Ese Fuego Que Quema Por Dentro Y Lento, Te Convierte En Fiera

Con La Mano Arriba
Cintura Sola
Da Media Vuelta
Sacude Duro
No Te Quites Ahora
Que Esto Sólo Empieza
Mueve La Cabeza
...

",1.0,pop,2010
91,209,amor prohibido,selena,0,1kCewNSs909Xj1naXr36X8,0.681,0.504,7.0,-11.099,1.0,0.0284,0.669,0.0,0.142,0.705,89.994,172627.0,4.0,"Con unas ansias locas, quiero verte hoy
Espero ese momento en que escuche tu voz
Y cuando al fin estemos juntos los dos
¡Qué importa qué dirán tu padre y tu mamá!
Aquí solo importa nuestro amor, te quiero

Amor prohibido murmuran por las calles
Porque somos de distintas sociedades
Amor prohibido nos dice todo el mundo
El dinero no importa en ti y en mi, ni en el corazón
Oh-oh, baby
...

",0.0,pop,1994
92,211,obsesion,aventura,0,65H6t1WQBim6q93yM8fEwn,0.804,0.56,1.0,-6.912,0.0,0.0397,0.416,0.0,0.0608,0.768,133.682,254720.0,4.0,"Son las 5 en la mañana y yo no he dormido nada
pensando en tu belleza loco voy a parar,
el insomnio es mi castigo tu amor sera mi alivio
y hasta que no seas mia no vivire en pas.

Hoy conoci tu novio, pequeño y no buen mozo
y se que el no te quiere por su forma de hablar
ademas tu no lo amas porque el no da la talla
no sabe complacerte como lo haria yo,
pero tendre paciencia porque el no es competencia
por eso no hay motivos para yo respetar

No, no es amor, lo que tu sientes se llama obsesion,
una ilusion en tu pensamiento
que te hace hacer cosas asi funciona el corazon.

Bien vestido ayer en mi Lexus pase por tu colegio
en forma en que te fuiste como un loco te fui a alcanzar
Te busque y no te encontraba, y eso me preocupaba
...",0.0,pop,2002
93,212,let's get loud,jennifer lopez,0,42nSaPdT6g3ZIMHmKLlP2p,0.82,0.937,5.0,-4.81,0.0,0.0551,0.135,0.000128,0.35,0.906,130.993,239400.0,4.0,"Ah, hey, hey, hey, hey, hey, hey
Ya Jenni llegó (Hey, hey, hey, hey, hey, hey)
Presente
Ah, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, Here we go!

Let's Get Loud, Let's Get Loud
Turn the music up, let's do it
C'mon people Let's Get Loud
Let's Get Loud
Turn the music up to hear that sound
Let's get loud, Let's Get Loud
Ain't nobody gotta tell ya
What you gotta do

If you wanna live your life
Live it all the way and don't you waste it
Every feelin' every beat
Can be so very sweet you gotta taste it, mm-hm!

You gotta do it (You gotta do it)
You gotta do it your way
You gotta prove it (You gotta prove it)
You gotta mean what you say (C'mon you know what we're here for!)
You gotta do it (Do it)
You gotta do it your way
You gotta prove it (Prove it)
You gotta mean what you say

Life's a party, make it hot
Dance don't ever stop, whatever rhythm
...

",0.0,pop,1999
95,222,querida,juan gabriel,0,7osHjFGYUmIMB6eAiU9HDs,0.427,0.586,0.0,-5.325,1.0,0.0286,0.321,0.0,0.0818,0.509,178.059,295280.0,4.0,"Querida
Cada momento de mi vida
Yo pienso en ti más, cada día
Mira mi soledad
Mira mi soledad
Que no me sienta nada bien
Oh, ven ya

Querida
No me ha sanado bien la herida
Te extraño y lloro, todavía
Mira mi soledad
Mira mi soledad
Que no me sienta nada bien
Oh, ven ya

Querida
Piensa en mí, solo un momento y ven
Date cuenta de que el tiempo es cruel
Y lo he pasado yo sin ti
Oh, ven ya (Oh, oh)

Querida
...

",0.0,pop,2015
100,236,oye mi amor,maná,0,5EJ2THuhAapEIeQOtXUQ0x,0.543,0.903,11.0,-6.658,0.0,0.039,0.0102,0.00585,0.0862,0.962,162.241,263306.0,4.0,"No sabes cómo te deseo
No sabes cómo te he soñado
Si tú supieras que me muero
Por tu amor y por tus labios

Si tú supieras que soy sincero
Yo soy derecho y no te fallo
Si tú supieras lo que te quiero
Podría darte todo, hasta mis ojos

Pero tú ya tienes otro
Un tipo frío y aburrido
Un tonto que es un reprimido
Eso no te pega a ti
No te va

...

",0.0,pop,1992
102,238,"soy un truhán, soy un señor",julio iglesias,0,07nrFSbS6ht0jMNpTpMfsg,0.551,0.607,0.0,-9.483,1.0,0.0329,0.262,0.0,0.361,0.684,99.041,180600.0,4.0,"Nara nara nara nara nara nara na na
Nara nara nara nara nara nara na

Confieso que a veces soy cuerdo y a veces loco
Y amo así la vida y tomo de todo un poco
Me gustan las mujeres, me gusta el vino
Y si tengo que olvidarlas, bebo y olvido

Mujeres en mi vida hubo que me quisieron
Pero he de confesar que otras también me hirieron
Pero de cada momento que yo he vivido
Que sin perjudicar mejor partido

Y es que yo (Na na na na)
Amo la vida y amo el amor (Na na na na)
Soy un truhán, soy un señor
Algo bohemio y soñador, oh oh
...

",0.0,pop,1998
104,244,feliz navidad,josé feliciano,0,0oPdaY4dXtc3ZsaG17V972,0.512,0.831,2.0,-9.004,1.0,0.0383,0.552,0.0,0.336,0.963,148.82,182067.0,4.0,"Feliz Navidad
Feliz Navidad
Feliz Navidad, prospero año y felicidad

Feliz Navidad
Feliz Navidad
Feliz Navidad, prospero año y felicidad

I wanna wish you a merry Christmas
I wanna wish you a merry Christmas
I wanna wish you a merry Christmas
From the bottom of my heart

I wanna wish You a merry Christmas
I wanna wish You a merry Christmas
I wanna wish You a merry Christmas
From the bottom of my heart

Feliz Navidad
...

",0.0,pop,2002
110,276,the twist,chubby checker,0,3ohLnESFgYACPMCkoTOzqE,0.533,0.638,4.0,-7.13,1.0,0.0341,0.202,0.0,0.0729,0.937,156.663,153760.0,4.0,"Come on, baby, let's do the twist
Come on, baby, let's do the twist
Take me by my little hand
and go like this

Yeah, twist, baby, baby Twist
ooh yeah, just like this

Come on, little miss
and do the twist
My daddy is sleepin'
...

",0.0,pop,2005
115,285,river deep - mountain high,ike & tina turner,0,19jo0UT2vqD4pNVfIqTy4R,0.621,0.972,8.0,-3.791,1.0,0.0724,0.468,0.000585,0.195,0.866,155.115,244160.0,4.0,"When I was a little girl, I had a rag doll
Only doll I've ever owned
Now I love you just the way I loved that rag doll
But only now my love has grown

And it gets stronger in every way
And it gets deeper, let me say
And it gets higher, day by day

And do I love you? My, oh my
Yeah, river deep, mountain high, yeah, yeah, yeah
If I lost you, would I cry?
Oh, how I love you, baby, baby, baby
...

",0.0,pop,2008
118,302,bring it on home to me,sam cooke,0,0WVTQp3SOCuMr08jh1jweV,0.523,0.402,0.0,-8.233,1.0,0.0305,0.778,0.0,0.432,0.675,70.863,162533.0,4.0,"If you ever change your mind
About leaving, leaving me behind
baby (Oh-oh), bring it to me
Bring your sweet loving
Bring it on home to me, yeah (yeah) yeah (yeah) yeah (yeah)

I know I laughed when you left
But now I know I only hurt myself
baby (Oh-oh), bring it to me
Bring your sweet loving
...

",0.0,pop,2000
146,623,careless whisper,george michael,0,4jDmJ51x1o9NZB5Nxxc7gY,0.574,0.629,2.0,-8.815,0.0,0.0363,0.128,0.0,0.271,0.786,153.119,300107.0,4.0,"I feel so unsure
As I take your hand and lead you to the dance floor
As the music dies, something in your eyes
Calls to mind the silver screen
And all its sad good-byes

I'm never gonna dance again
Guilty feet have got no rhythm
Though it's easy to pretend
I know you're not a fool

Should've known better than to cheat a friend
And waste the chance that I've been given
So I'm never gonna dance again
The way I danced with you

Time can never mend
The careless whispers of a good friend
To the heart and mind
Ignorance is kind
There's no comfort in the truth
...

",0.0,pop,1998
147,628,"take my breath away - love theme from ""top gun""",berlin,0,15MJ5NThPjj6xhPcts8MiY,0.497,0.719,6.0,-9.397,1.0,0.0266,0.0613,0.0,0.411,0.547,95.769,255733.0,4.0,"Watching every motion in my foolish lover's game
On this endless ocean finally lovers know no shame
Turning and returning to some secret place inside
Watching in slow motion as you turn around and say

Take my breath away
Take my breath away

Watching I keep waiting still anticipating love
Never hesitating to become the fated ones
...

",0.0,pop,1999
153,655,i ran,a flock of seagulls,0,2Rwux3fRY1xxl167muIo93,0.537,0.815,2.0,-6.208,1.0,0.0348,0.000418,0.807,0.194,0.691,145.424,219907.0,4.0,"I walked along the avenue
I never thought I'd meet a girl like you
Meet a girl like you

With auburn hair and tawny eyes
The kind of eyes that hypnotize me through
Hypnotize me through
And I ran, I ran so far away
I just ran, I ran all night and day
I couldn't get away

...

",0.0,pop,2002
154,666,the safety dance,men without hats,0,5ZpDiWqCG93McsnuHu9uCR,0.779,0.742,5.0,-8.534,1.0,0.0368,0.0463,5.56e-05,0.157,0.286,100.2,277480.0,4.0,"We can dance if we want to
We can leave your friends behind
'Cause your friends don't dance and if they don't dance
Well, they're no friends of mine

Say, we can go where we want to
A place where they will never find
And we can act like we come from out of this world
Leave the real one far behind

And we can dance
(Dancé!)

We can go when we want to
The night is young and so am I
And we can dress real neat from our hats to our feet
And surprise 'em with the victory cry

Say, we can act if we want to
If we don't, nobody will
And you can act real rude and totally removed
And I can act like an imbecile

...

",0.0,pop,1998
155,688,call me,blondie,0,7HKxTNVlkHsfMLhigmhC0I,0.554,0.833,2.0,-6.667,0.0,0.0347,0.000646,0.0025,0.0737,0.773,142.673,212227.0,4.0,"Colour me your colour, baby
Colour me your car
Colour me your colour, darling
I know who you are
Come up off your colour chart
I know where you are coming from

Call me (call me) on the line
Call me, call me any, anytime
Call me (call me) I'll arrive
You can call me any day or night
Call me

Cover me with kisses, baby
Cover me with love
...

",0.0,pop,2004
157,694,personal jesus - single version,depeche mode,0,73pRFkg9MXECx4FxMvG0SK,0.642,0.889,11.0,-3.991,1.0,0.0398,0.0137,0.0185,0.0676,0.67,129.974,224533.0,4.0,"Reach out, touch faith!

Your own personal jesus,
Someone to hear your prayers,
Your own personal jesus,
Someone to hear your prayers,
Someone who's there.

Feeling unknown
And your all alone,
Flesh and bone by the telephone,
Pick up receiver, I'll make you a belever.

Take second best,
Put me to the test,
...

",0.0,pop,2004
165,760,i want candy,bow wow wow,0,6J8IwGX3oHi7x9B57vmMMW,0.686,0.649,7.0,-12.935,1.0,0.0642,0.00623,0.0625,0.0592,0.76,109.984,164533.0,4.0,"I know a guy who's tough but sweet
He's so fine, he can't be beat
He's got everything that I desire
Sets the summer sun on fire

I want candy
I want candy

...

",0.0,pop,1996
169,771,the rain (supa dupa fly),missy elliott,0,2WRzpLD8qDRrxMXc63E5WJ,0.854,0.58,1.0,-10.008,1.0,0.217,0.117,0.00471,0.0921,0.7,162.116,246173.0,4.0,"Me I'm supa fly, supa dupa fly, supa dupa fly (I can't stand the rain!)
Me I'm supa fly ('gainst my window) supa dupa fly, supa dupa fly (I can't stand the rain!)
Me I'm supa fly ('gainst my window) supa dupa fly, supa dupa fly (I, I can't stand the rain!)
Me I'm supa fly ('gainst my window)

When the rain hits my window
I take and (inhale, cough me some indo
Me and Timbaland, ooh, we sang a jangle
We so tight, that you get our styles Tango
Sway on dosie-do like you loco
Can we get kinky tonight? Like CoCo, so-so
You don't wanna play with my yo-yo
I smoke my hydro on the dee-low

(I can't stand the rain! 'gainst my window)
(I can't stand the rain! 'gainst my window)
(I can't stand the rain! 'gainst my window)
(I, I can't stand the rain! 'gainst my window)

Beep beep, who got the keys to the Jeep? Vroom!
...

",1.0,pop,1997
175,783,"it's all about the benjamins (feat. the notorious b.i.g., lil' kim & the lox) - remix",diddy,0,3GMR3hyv8BccozoebVMve3,0.856,0.696,6.0,-3.51,1.0,0.226,0.0405,8.75e-06,0.0901,0.718,89.738,278200.0,4.0,"Uhh, uh-huh, yeah
Uhh, uh-huh, yeah
It's all about the Benjamins baby
Uhh, uh-huh, yeah
It's all about the Benjamins baby
Goodfellas, uhh

Now... what y'all wanna do?
Wanna be ballers? Shot-callers?
Brawlers -- who be dippin in the Benz wit the spoilers
On the low from the Jake in the Taurus
Tryin to get my hands on some Grants like Horace
Yeah livin the raw deal, three course meals
Spaghetti, fettucini, and veal
But still, everything's real in the field
And what you can't have now, leave in your will
But don't knock me for tryin to bury
seven zeros, over in Rio Dijanery
Ain't nobody's hero, but I wanna be heard
on your Hot 9-7 everyday, that's my word
Swimmin in women wit they own condominiums
Five plus Fives, who drive Millineums
It's all about the Benjamins, what?
I get a fifty pound bag of ooh for the mutts
Five carats on my hands wit the cuts
And swim in European figures
Fuck bein a broke nigga

I want a all chromed out wit the clutch, nigga
Drinkin malt liquor, drivin a Bro' Vega
I'm wit Mo' sippers, watched by gold diggers (uhh)
Rockin Bejor denims, wit gold zippers (c'mon)
Lost your touch we kept ours, poppin Cristals
Freakin the three-quarter reptiles (ahahah)
Enormous cream, forrest green -- Benz jeep
for my team so while you sleep I'ma scheme (that's right)
We see through, that's why nobody never gon' believe you
You should do what we do, stack chips like (Hebrews)
...",1.0,pop,1997
176,784,sexy m.f.,prince,0,3DqvBu9MpNNz4UToUXDJ4u,0.77,0.744,2.0,-8.133,1.0,0.0937,0.169,0.00223,0.0537,0.548,106.15,326093.0,4.0,"Yo man
What?
She came
Where?
There!
Oh!

In a word or 2 - it's u I wanna do
No not cha body, yo mind u fool

Come here baby, yeah
U sexy motherfucker

We're all alone in a villa on the Rivera
That's in France on the south side
In case u cared
Out of all yo friends I wanna be the closest
That's why I tell u things
So u'll be the mostest
When it comes 2 life, 2 be this man's wife
U got 2 be well educated on the subject of fights
I mean prevention of
In other words - its R.E.A.L meaning of this thing called love
Are u up on this?
If so, then u can get up off hug and a kiss

Come here baby, yeah
U sexy motherfucker

Come here baby, yeah
U sexy motherfucker

We need 2 talk about things
Tell me what cha do, tell me what cha eat
I might cook 4 u
See it really don't matter cuz it's all about me and u
Ain't no one else around
I'm even with the blindfold, gagged and bound
I don't mind
See this ain't about sex
It's all about love being in charge of this life
And the next
Why all the cosmic talk?
I just want u smarter than I'll ever be
...",1.0,pop,1992
