,ID,Song,Artist,Billboard100,URI,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,Time_Signature,lyrics,explicit,Genre,Year
1118,2745,natalie,milk & bone,0,1VV4Cn1Zsc7v6gTRjvCqfJ,0.563,0.432,0.0,-11.43,1.0,0.0264,0.128,0.00281,0.112,0.15,106.02,274827.0,4.0,"Ooh ooh, ooh ooh, ooh ooh
Ooh ooh, ooh ooh, ooh ooh
Ooh ooh, ooh ooh, ooh ooh
Ooh ooh, ooh ooh, ooh ooh
Ooh ooh, ooh ooh, ooh ooh
Ooh ooh, ooh ooh, ooh ooh

I never meant to hurt you (Ooh ooh, ooh ooh, ooh ooh)
Please never go away (Ooh ooh, ooh ooh, ooh ooh)
I never meant to hurt you (Ooh ooh, ooh ooh, ooh ooh)
Never go away (Ooh ooh, ooh ooh, ooh ooh)
I never meant to hurt you (Ooh ooh, ooh ooh, ooh ooh)
Please never go away (Ooh ooh, ooh ooh, ooh ooh)
I never meant to hurt you (Ooh ooh, ooh ooh, ooh ooh)
Never go away (Ooh ooh, ooh ooh, ooh ooh)
(Ooh ooh, ooh ooh, ooh ooh)
Never go away (Ooh ooh, ooh ooh, ooh ooh)
(Ooh ooh, ooh ooh, ooh ooh)
Please never go away

...

",0.0,pop,2016
1119,2746,speak easy,mansionair,0,67jLSytlGHood5i4siPHLN,0.476,0.828,11.0,-6.528,0.0,0.0389,0.382,0.0024,0.135,0.166,164.967,249731.0,4.0,"Speak, speak easy to me
Got a lot on your mind
It's time tonight
Speak, speak easy to me
Don't let this go down tonight, tonight

Speak, speak easy to me
My victory slips, and holds defeat
Speak, and may the world come undone

Will you write on the wall tonight, tonight

And hope that this is the last time
And hope that this is the last time
Come and keep the dial up
Whatever will be enough

...

",0.0,pop,2015
1120,2750,on trees and birds and fire,i am oak,0,4x1nUSFFppEZZcfijHV1wy,0.566,0.31,10.0,-13.572,1.0,0.0411,0.892,0.0779,0.114,0.698,200.092,176795.0,3.0,"Trees, oh trees
Do you remember me?

Trees, oh trees
Do you remember me?

From before
From before
From before
From before

...

",0.0,pop,2010
1121,2751,you're not alone,kristofer greczula,0,1iEl2JkciBjbJWP2T1ipXj,0.269,0.494,0.0,-8.31,1.0,0.0532,0.481,0.0,0.127,0.321,76.5,217800.0,4.0,"Hmm hmm hmm
Hmm hmm hmm
Hmm hmm hmm
Hmm hmm hmm
I want you to know
You are not alone
When your dreams are shattered
Nothing seems to matter

Can you hear
Can you hear my voice?
It could take a while
To make your soul feel lighter
It won't feel like this forever
'Cause time will heal all of your wounds

I'll take you to that place
Where faith and hopes are part of you
I know you have the strength
To carry on
...

",0.0,pop,2017
1122,2754,resolution,matt corby,0,6C2PcJaxG7OXRU86zZiQOz,0.516,0.566,7.0,-8.339,1.0,0.0378,0.0523,0.000949,0.11,0.175,126.819,256389.0,4.0,"I'm giving up
This whole lie, this whole me
Call it out like a family
Instead I bide my time, get a ride
Until the rubber leaves the road

You said don't lie, so I made the truth
Seems like a lie to even you
Control your fear, it's clear
That you do not know where you're going to

So don't you worry
You will be my resolution
Characters of no illusion
...

",0.0,pop,2013
1123,2755,be alright,dean lewis,0,3EPXxR3ImUwfayaurPi3cm,0.553,0.586,11.0,-6.319,1.0,0.0362,0.697,0.0,0.0813,0.443,126.684,196373.0,4.0,"I look up from the ground to see your sad and teary eyes
You look away from me and I see
there's something you're trying to hide
And I reach for your hand but it's cold, you pull away again
And I wonder what's on your mind

And then you say to me you made a dumb mistake
You start to tremble and your voice begins to break
You say the cigarettes on the counter weren't your friend's
They were my mate's
And I feel the color draining from my face

And my friend said
I know you love her, but it's over, mate
It doesn't matter, put the phone away
It's never easy to walk away, let her go
It'll be alright

So I asked to look back at all the messages you'd sent
And I know it wasn't right, but it was fucking with my head
And everything deleted like the past, yea it was gone
...

",1.0,pop,2018
1124,2759,crowded places,banks,0,6kNMg11e0ApnTmExdayfA1,0.351,0.338,0.0,-10.595,1.0,0.109,0.767,0.0,0.0999,0.127,65.984,262260.0,4.0,"Hey, hey, hey, hey
Hey, hey, hey, hey
Hey, hey, hey, hey
Hey, hey, hey, hey

I wanna get you in my spaces
I wanna take you different places
I know the touring is romantic
I know you see me as a frantic girl
But I can give you what you want
I know you like the way I held my temper
When I gave you to the world, gave you to the world
I can be your heart to let go

'Cause I've been scared of crowded places
Come with me, I'll take you home
'Cause I've been scared of crowded places
Come with me, I'll take you home

...

",1.0,pop,2017
1125,2761,signal,sohn,0,1MPqJ3CuVMbHOMcwZ3ORDV,0.793,0.31,5.0,-5.256,1.0,0.052,0.0505,0.0875,0.0618,0.25,75.989,265952.0,4.0,"Signal
Wave across the waterfall near
Let me know
That you'll be waiting there for me
Oh, I've been troubling
Waiting for our moment of peace
These stormy waters
Got me thinking of how I wanted to be

(Be, be, wanted to, wanted to be)
...

",0.0,pop,2016
1126,2762,wolf,skott,0,6vkGrjJyFJOSAD9oH3ICRZ,0.582,0.563,1.0,-9.314,1.0,0.0388,0.228,0.000343,0.0714,0.31,99.986,223200.0,4.0,"I like the sound of your heartbeat
Your pulse is pushing against me
I'm good when you are around
You keep me warm in your bloodstream
You keep me calm when you breathe in
Now I don't know what I've done

I've been trying but not enough
Please do not give up on us

I'm a wolf howling
...

",0.0,pop,2016
1127,2763,falling short,låpsley,0,6u9cWDkxbTXaqf4GZP5MHh,0.689,0.403,9.0,-9.099,0.0,0.0405,0.752,1.89e-05,0.12,0.124,124.548,203407.0,4.0,"One month till February, keep on holding on
And I know it's short, and I know it's short
One month till February, keep on holding on
And I know it's short, and I know it's short

And it's times like these, and it's things like these
And it's times like these, and it's days like
It's been a long time coming but I'm Falling Short
It's been a long time coming but I'm Falling Short

'Cause you could say this is not too far to carry this
'Cause you could say this is not too far to carry this
...

",0.0,pop,2016
1128,2765,nightmare (remastered),flora cash,0,3rbqfV6V5ndBhLDE7gA7dh,0.589,0.321,1.0,-11.451,0.0,0.0355,0.907,0.099,0.09,0.0608,125.06,224287.0,4.0,"I've been wanderin' around all day
tryin to cover it up... or wish this away
and this concrete on this cold street is a liar
and i'm afraid of this made up falsifier

I'm alone... give me all the love you got
keep me there... keep me through my nightmare
I'm alone... waiting on the anecdote
...

",0.0,pop,2016
1129,2766,i don't want to change you,damien rice,0,3BFXgZr628FqwDP3pQCgvk,0.41,0.306,4.0,-9.704,0.0,0.0348,0.472,3.28e-05,0.12,0.166,141.565,326206.0,4.0,"Wherever you are, you know that I adore you
No matter how far, well I can go before you
If ever you need someone, what not that you need help in
But if ever you want someone, you know that I am willing

I don't want to change you
I don't want to change you
I don't want to change you
I don't want to change your mind
I just came across an angel, out among the danger somewhere
In the stranger's eye

Wherever you go, I can always follow
I can feed this real slow, if it's a lot to swallow
...

",0.0,pop,2014
1130,2768,the night we met (feat. phoebe bridgers),lord huron,0,0jZO7p0nBUi9VHedWUBS9l,0.424,0.437,2.0,-8.588,1.0,0.0355,0.962,0.336,0.664,0.131,174.127,208173.0,3.0,"I am not the only traveler
Who has not repaid his debt
I've been searching for a trail to follow again
Take me back to the night we met

And then I can tell myself
What the hell I'm supposed to do
And then I can tell myself
Not to ride along with you
...

",1.0,pop,2018
1131,2769,rivers and roads,the head and the heart,0,20svOpmCQao5GUBgSu8zDe,0.494,0.194,0.0,-8.965,1.0,0.0352,0.699,2.98e-05,0.0803,0.161,135.753,284000.0,3.0,"A year from now we'll all be gone
All our friends will move away
And they're goin' to better places
But our friends will be gone away

Nothin' is as it has been
And I miss your face like hell
And I guess it's just as well
But I miss your face like hell

Ooh ooh ooh ooh ooh
Ooh ooh ooh ooh ooh

Been talkin' 'bout the way things change
And my family lives in a different state
If you don't know what to make of this
Then we will not relate
So if you don't know what to make of this
Then we will not relate

...

",1.0,pop,2011
1132,2772,rivers,the tallest man on earth,0,20svOpmCQao5GUBgSu8zDe,0.494,0.194,0.0,-8.965,1.0,0.0352,0.699,2.98e-05,0.0803,0.161,135.753,284000.0,3.0,"So there's longing? in the shoulders now
There was a wildness in that time
Can't we now say
Oh sweet were the hours
But hours too find
There was no way to live in simple dreams
There was no strictness to our line
Gravel in hand
Darling, we're moving the mountains around

This is the fire of leaving pains
When the love is gone, but the need remains
Into the shivering cold of day
When the house is gone, but the street remain
...

",0.0,pop,2016
1133,2773,smother,daughter,0,27ViT9yPmgH4TLyXPTsQWl,0.332,0.139,10.0,-16.473,0.0,0.0369,0.927,0.0451,0.124,0.112,124.937,240560.0,4.0,"I am wasted, losing time
I'm a foolish, fragile spine
I want all that is not mine
I want him, but we're not right

In the darkness I will meet my creators
And they will all agree, that I'm a suffocator

I should go now, quietly
Before my bones have found a place to lie down and sleep
...

",0.0,pop,2013
1134,2774,everything i am is yours,villagers,0,281ioxkZbJ3p9hCvjD2bon,0.873,0.505,4.0,-11.147,0.0,0.0308,0.67,0.269,0.136,0.69,110.007,210013.0,4.0,"I am just a man
Tipping on the wire
Tight rope walking fool
Balanced on desire
I can not control
These ever changing ways
So how can I be sure
The feeling will remain
It'll always change

But everything I am, is yours
...

",0.0,pop,2015
1137,2784,in my dreams,ruth b.,0,1XcXLeFN4JNpUTeGnUPCWj,0.484,0.284,4.0,-8.155,1.0,0.0315,0.857,0.0,0.104,0.196,82.255,249187.0,4.0,"The lights are bright tonight, the music loud
A perfect mess that's what surrounds me
Then I see you over there, I can't seem to break the stare
Maybe it's 'cause your shirt is my favorite color
Then you walk on over with a smoulder
And you hand me your number, I say, ""what is this?""
You say, ""love at first side, it exists""
But I've had my heart broken so many times before
Yeah, I've walked through so many empty doors

But if I see you in my dreams tonight
Then maybe you were right
Then I call you in the morning
If I see you in my dreams tonight
And you take my hands and tell me
""I've been waiting for you""
Then I'll tell you, ""me too""
...

",0.0,pop,2017
1138,2785,patient,charlie puth,0,2ZrHbO88rM6Ijeg0aJmSzl,0.675,0.604,1.0,-6.266,1.0,0.193,0.752,0.0,0.111,0.456,168.034,190533.0,4.0,"Sorry

These mistakes, I've made my fair share
When you needed me, I wasn't there
I was young, I was dumb, I was so immature
And the things that I did made you so insecure
But, baby, I'm still your man, I swear

Please be patient with me
Please be patient with me
I know I'm not what you need
But, baby, I'm gonna be
So please be patient with me

Is it too much (Is it too much)
That I'm asking for
...

",0.0,pop,2018
1140,2790,something to hold on to,emily warren,0,4dUDznt8BZxEK4CMLF1pqB,0.364,0.421,3.0,-7.549,1.0,0.0384,0.331,0.0,0.111,0.0994,104.939,218693.0,5.0,"You put your lips to nicotine and say it's just the one
But nicotine don't care about your lungs
You squeeze my hand, you say it's fine
It's only when you're drunk
I wish I'd let you just do what you want

But I'm gonna need something to hold on to
Something to hold on to
Yeah, I'm gonna need something to hold on to
Something to hold on to
...

",0.0,pop,2018
1141,2792,summer guest,ásgeir,0,2x4DW2FItY2bHdOvEm30kM,0.564,0.356,3.0,-14.839,1.0,0.0267,0.705,0.0569,0.135,0.519,106.06,224614.0,4.0,"My bird flies home from afar
Brings the joy of spring to me
O'er the ocean's endless blue
He never fails, his path is clear and true

Perched upon a branch of green
He rests his legs from the long journey
Warms my heart with one true song
...

",0.0,pop,2013
1144,2802,el hombre de tu vida,joe veras,0,3f9d4UXihDnTq9X6SNEG1j,0.808,0.315,8.0,-11.47,1.0,0.0587,0.1,0.000105,0.109,0.592,120.663,293533.0,4.0,"Yo sé que soy yo
Soy el hombre de tu vida
El hombre que soñabas tener
Desde que tú eras niña

Y a quien has sabido esperar
Con tu cara de inocente
Queriendo disimular
Lo que te dice la gente
Logrando disimular
Lo que te dice la gente
Ay, de mí

Que soy un hombre malo
Que me gusta el trago
Me gustan las mujeres
Y tú no le haces caso, mi amor
Que no le haces caso, ay, Dios

Por siempre te amaré
...

",0.0,pop,2018
1146,2804,vine a decirte adios,frank reyes,0,7gz5kxYuat0XNOPgmPEg40,0.849,0.626,1.0,-5.007,1.0,0.0404,0.421,0.000243,0.0915,0.736,132.792,279880.0,4.0,"Vine A Decirte Adios
Me voy a otra tierra
no se qual es mi rumbo
Mi amor esperame me

Ayi te estrañare
por lo que emos vivido
Veras que no te olvido
Por lejos que yo este

Chorus:
Y no tengo valor para irme ahora
No se que voy aser
...

",0.0,pop,2015
1150,2808,siento que te quiero,zacarias ferreira,0,3MNc65D2Eh3dxu61nFSZJT,0.82,0.456,9.0,-7.322,1.0,0.0613,0.256,1.08e-06,0.0843,0.936,133.883,301917.0,4.0,"Zacarias Ferreira!
Para ti!

Hoy recuerdo tu amor
Como lo que fue muy grande
Me diste tode de ti
Se que no podre olvidarte
Nunca he podido borrarlo
Tu dulce imagen de mi mente
Y anelo volverte a encontrar
Para vivir
Nuestro Amor de ayer

Porque diste a mi vida
La felicidad
Cuando te bese
Por primera vez
Y la gente logro
Con todas sus mentiras
Separarte de mi
Destrozando mi vida
Hoy le pido yo a dios
Volverte a encontrar
Porque nos merecemos
Otra oportunidad
Para irnos bien lejos
Y podernos amar
Donde la gente Mala
No nos pueda encontrar

Y Amarte
Amarte sin fin
Y ya nunca podran
Separarte de mi
Y Amarte
Amarte sin fin
Y ya nunca podran
Separarte de mi
...

",0.0,pop,2010
1152,2810,esta noche,raulin rodriguez,0,5aKtF99Easewgyk5JDuJAd,0.835,0.779,8.0,-3.869,1.0,0.033,0.422,0.0,0.091,0.859,126.006,282708.0,4.0,"Esta noche, voy a buscarte
ya no aguanto más, desesperado estoy
por tenerte aquí a mi lado, abrazándote
no resisto este amor.
Esta noche, será inolvidable
me entregaré a ti, en cuerpo y alma
yo te haré el amor de mil maneras
no desperdiciaré ni un segundo de amarte.
Ya mi cama espera por ti y mi habitación te llama
ya no aguanto más las ganas, ayy
...

",0.0,pop,2015
1165,2830,yo no muero en mi cama,luis vargas,0,4WMyTanyayUglX70vm5tCl,0.875,0.583,1.0,-6.311,0.0,0.0659,0.497,2.65e-06,0.0651,0.84,139.986,247187.0,4.0,,0.0,pop,2014
1169,2843,me enamoro,anthony santos,0,6euDBuLIZBxCkVtp4nDaH2,0.846,0.825,9.0,-3.627,1.0,0.0396,0.522,0.0762,0.0537,0.964,132.047,258065.0,4.0,"ANTONY SANTOS
ME ENAMORO

Me enamoro de tu boca ay ay ay
me enamoro de tu cuerpo ay ay ay
me enamoro de tus ojos ay ay ay ay
me enamoro de tus besos ay ay ay

Me enamoro de tus huesos que chocan con los mios
cuando nos abrazamos
Me enamoro de tu boca que me
endulza la vida cuando nos besamos

Me enamoro de tu pelo negro como la noche dentro
de mis manos
Me enamoro de tu cuerpo que me quema
si te toco estoy desesperado

Me enamoro me enamoro de tu boca y tu sonrisa
me enamoro me enamoro de tu cuerpo al andar
Me enamoro me enamoro de tu boca y tu sonrisa
...

",1.0,pop,2013
1182,2861,bella ciao,hardwell,0,1geovaCdfs5fSa4NNgFPVe,0.616,0.892,4.0,-4.688,0.0,0.0462,0.00214,0.000186,0.227,0.235,129.991,203769.0,4.0,"Stamattina mi sono alzato
Oh bella, ciao!
Bella, ciao! Bella, ciao, ciao, ciao!
Stamattina mi sono alzato
...

",1.0,pop,2018
