,Song,Artist,Billboard100,URI
12800,Cool Girl,Tove Lo,0,3tJ4y2Zqx6gM9xOAuFfsSF
12801,"Independent Women, Pt. I - #1's Edit",Destiny's Child,0,0
12802,Strongest,Ina Wroldsen,0,2r9hCNjupNy2C2g3r6SNz6
12804,(There's Gotta Be) More To Life,Stacie Orrico,0,2x5qF66rFO6DERBMNkQAqn
12805,Sunrise In The East,Becky Hill,0,4LUnZWnO2E2NDUOhfFJr2E
12806,Candy,Mandy Moore,0,2YhE6xeWN0R9RVwEOG9lR1
12807,All Loved Up,Amy Shark,0,6914ZWSnIGPlQkNgQldTmT
12808,Schedules,Sigrid,0,4juSCLATD6AUzP02gCxZo0
12809,Give A Little,Maggie Rogers,0,3D4uUFRoYDFHbkQlTKL2Om
12810,Have You Ever,Brandy,0,6tBD4yjOf9P8rWwUlXdJFm
12812,Good Life (with G-Eazy & Kehlani),G-Eazy,0,0
12813,Obsession (feat. Jon Bellion),Vice,0,5pvVAwQbuFoR7LkcicrKnk
12814,Break Up Every Night,The Chainsmokers,0,6cPyTS0Kk2sc4xQwC93kOg
12816,Quit (feat. Ariana Grande),Cashmere Cat,0,4rwqrKdwlFWJ6LvPYaOtgn
12817,No Vacancy,OneRepublic,0,4QeoDcR16IHpmmgFGQDrCp
12818,The Things You Do,Griffin Stoller,0,0owbFAS9rCBSqJYly3fMbE
12819,Sunset Lover,Petit Biscuit,0,0hNduWmlWmEmuwEFcYvRu1
12820,That´s Me,HEDEGAARD,0,41pjSM2CgFtXDjnTFnJJ3R
12821,Empty Streets,Kota Banks,0,2IV3hygERzCmw7E83rRV69
12822,Wild Horses - Sam Feldt Remix,Birdy,0,4tVybkClyH0hjL8jzMq3sH
12823,Human Touch,Betty Who,0,4CvLP28DM6r7h9mEa55FBb
12825,Aloha,Møme,0,7IfOWyh4jTfkcGVrXKVNq0
12826,Solo Dance,Martin Jensen,0,3hRi7ubt1NhroxTrdnjn4w
12827,The Shine,ayokay,0,5p6eKTYwFYitUS617IMtyd
12828,Say It (feat. Tove Lo) [Illenium Remix],Flume,0,06ObEzCPd14uMs7hNBFFCJ
12829,DGAF,Noah Slee,0,7iiCkRk5dmaITzTqskI0om
12830,Not Going Home,DVBBS,0,3EBkSsvod8DflnNLGvx0QR
12831,Out of Love,Two Friends,0,6j0GRbrqZpOt89JrbOSi0a
12832,Stay a Little Longer,Lostboycrow,0,4vZd5jlPaZ6IlDyctNzSpX
12833,Childhood Dreams,ARY,0,2ticohcKcXJ1GJyqhmoM5B
12834,Like That,Rytmeklubben,0,1KVQsZPeztZ7GnpVfqAnFX
12835,Begin (feat. Wales),Shallou,0,1v5J1L8FbUQya4SUQFCstk
12836,Our City,TRXD,0,4MV8yeKSsls4xev14yDXL6
12837,Low Tide,XY&O,0,0
12838,Rewind (feat. Sophie Strauss),Wingtip,0,0
12839,I Don't Think So,Ben Phipps,0,1BczdgS6s8ofRNMZPtbMF1
12840,Windows (feat. Icona Pop),Felix Snow,0,0mZhV2kUYyLq5zXmZ3gxnN
12841,Waiting on the Summer,VHS Collection,0,5w6amHqMxl0yFEkhsZt0Tk
12842,Aftergold (feat. Tove Styrke),Big Wild,0,1wPRqq1czM3ny6189e56mq
12843,Sooner Or Later,Aaron Carter,0,0Gee5mDV8DiP4YNSQT2gOK
12844,Can't Hide,Whethan,0,7CotyU8EcChJlqOFnxPPmI
12845,Your Girl,Violet Days,0,6TYWE19e35N7Bn5heHwyY6
12846,Love Gun - Radio Edit,Tess,0,5pOSHIRlLBisTnwpU2Qcxe
12847,Verona,Lostboycrow,0,2OIv6polqJD1zqiwChVSgf
12848,Sun Models (feat. Madelyn Grant),ODESZA,0,7jZHUhAmW5oq1cq6s8IxmK
12849,Sunshine - The Knocks Remix,POWERS,0,24OV6VOjeJgjP0vmlbHika
12850,Mirage,Møme,0,1SQQI3opeV0kr71tf0224D
12851,TROUBLE (feat. Absofacto),The Knocks,0,0SE7gSflAhE1a5HEs5Hk9R
12852,Fall in Deep,BLOW,0,1kdjEpVlQe61qeFFMxqoaa
12853,Plot Twist,Sigrid,0,7yNSKfs3tjnh44of1FIF5k
12854,Waiting For You (feat. Madison Love),Coyote Kisses,0,3LYSYHn94yg2PHFPvN7rDj
12855,Bad Habits,Monsieur Adi,0,4EOkkNiPEj9UViBt7JuDPj
12856,Dark Days - Sofi Tukker Remix,Local Natives,0,6FzYhrPQqISyxCTttPfid1
12857,On Your Side,The Veronicas,0,7mTgsbq7n8jgnwLswpgugB
12858,Electric Touch,A R I Z O N A,0,0AS090YJNo3vh75GrFxwbX
12859,Old School,Urban Cone,0,6s2KvPc76EAkOuCg9fPixm
12860,Light,San Holo,0,6jq6rcOikCZAmjliAgAmfT
12861,ILYSB,LANY,0,3Dkvp3L4w0uJFYfIPa8E9H
12862,California Girls (NoMBe vs. Sonny Alven),NoMBe,0,4aqafewb0B9MlQVHUWIOuK
12863,Light Outside,Absofacto,0,5GcA7cWANEAQEBZvF6QjzX
12864,Lovesick (feat. Felix Snow),Caroline Pennell,0,68Yhy344py5DqYADPdIeNq
12865,High Without Your Love,Loote,0,3hwyRkhcVkcgUJHKKmxS8k
12866,Doubt (Summer Edit),Shallou,0,5ffwgrvw4tVlhFcI8efviN
12867,Thinking About It (Let It Go) - KVR Remix,Nathan Goshen,0,0yJv0G7r1PZIl1CY5XhvkR
12868,One Step At A Time,Bearson,0,0TzWLXV3gnCqTSzOYrLs8h
12869,Sing to You,John Splithoff,0,5istHmkowTwY4xW1kqW8Dd
12871,Love Less,R.LUM.R,0,0
12872,Whippin (feat. Felix Snow),Kiiara,0,3QWjljChcOMkRDYSzF33Qr
12874,Motiv8,J. Cole,0,0
12876,Lemon - Edit,N.E.R.D,0,0
12877,She Bad,Cardi B,0,0CfmNX2TXk7yoJqHJiixnp
12878,Fight Night,Migos,0,2n5gVJ9fzeX2SSWlLQuyS9
12879,Ass Drop,Wiz Khalifa,0,2iDjCLUOGhJtz5cPHljGVd
12880,Booty Me Down,Kstylis,0,0aWia6YqI2s9r41bXwnqhX
12881,Dance (A$$) Remix,Big Sean,0,3OVLPcUPS0HbMeAeMP0jZ4
12882,Booty Had Me Like (Woah),Round2Crew,0,2NL6VOXd7ngObm99LUZk2I
12883,Booty Wurk (One Cheek At a Time),T-Pain,0,0
12884,Bubble Butt,Major Lazer,0,4REEbsJ6WV9NoGubnlhnkm
12885,Up Down (Do This All Day),T-Pain,0,0
12886,Birthday Bitch,Trap Beckham,0,4ZFtNZuzzdHjYKARA8TEh2
12887,Booty,Blac Youngsta,0,0FbSpY8RPxTRxi1Fpj9Dz9
12889,Beast,Migos,0,5kuxtUHQr23zov47Wn35Of
12890,Grinding All My Life,Nipsey Hussle,0,3R9j8urSPiBbapNbyuSYkE
12891,Lil Booties Matter,Trap Beckham,0,3Y6MxFd9X3vpH9lz1UAkWe
12892,We Don't Luv Em (Remix),HoodRich Pablo Juan,0,2Y43TDqgnRgVZA7RxtxEV1
12893,Superstar Moves (feat. KAMI),Smoko Ono,0,3wT8hFmbhWsU1teExz3e3c
12894,NBAYOUNGBOAT,Lil Yachty,0,6K2anECyrckidwf5wxS78Q
12895,From The D To The A (feat. Lil Yachty),Tee Grizzley,0,2NyrXRn4tancYPW6JwtTl2
12896,Lockjaw,French Montana,0,7iaw359G2XT14uTfV9feip
12897,Rent,Big Freedia,0,7hCKt8Z6GLk4yWVrvnzytP
12898,TALK TO ME NICE,Lil Yachty,0,5uAMiB0RMCjdq7p5mEjfY1
12899,Make 10,LouGotCash,0,5s1mXRwyLKMHiNLDSV9io2
12900,Fu*k Dat Ni**a,Quality Control,0,12ydfAh0hs1MIyzU0LNOwt
12901,Rock,Plies,0,0QVISdPWRllAmoDBG3DEHU
12902,I Won't Fight It,Andrew Belle,0,0U4qS61mEOISD1ajxgjMwu
12903,Particles,Nothing But Thieves,0,1W2TYUenzUdOOuATtQIWS2
12904,Bloodstream,Stateless,0,03WuFsWpkytZ6c5iidS8Im
12905,I Found,Amber Run,0,5zT5cMnMKoyruPj13TQXGx
12906,Dead Century,Wildlife,0,1PBe6S0vnjl6patUrlKeAP
12907,You're Somebody Else,flora cash,0,0pdKRp2sUthTPe7RLWpPqQ
12908,1435,Selfish Things,0,4aIoSHvifFFzGMOeZbztDh
12909,Wait by the River,Lord Huron,0,2g9LXMNIBCqmngHpH9nXv0
12910,Many Lives,Andrew Belle,0,7LH7x2wHp1xmPE9Gmx80tf
12911,Heart Beat Here,Dashboard Confessional,0,4NEAoEh4hZF1Tgp1QXrUHC
12912,Grow Old with Me,Tom Odell,0,3B61es35RhmjeZgFuG6VV2
12913,Call Me Back,Young the Giant,0,14KP6cmTImZmrcAC5m0Azd
12914,She's Casual,The Hunna,0,3WLwkFXJpZ1VpDxAh0DXzz
12915,Shell Suite,Chad Valley,0,5XTIP8DJIAlmzA9r0TgFiQ
12917,Leaving,Castlecomer,0,7dTOigXGk6ixcJosMV6r97
12918,Just Say When (Version 2.0),Nothing More,0,4JtUz0ZcInSokkKBalijhd
12919,Trembling hands,The Temper Trap,0,4yYKWN3FtoRxdlJBqIn8Rh
12920,Hanging On,Active Child,0,6o4lFpp8OAFhBqGQbWyAob
12921,Taking You There,Broods,0,6NYtqWYqMbnzoEU9jXla80
12922,Litost,X Ambassadors,0,7HyvbdOddwXEGzKoLNxhKG
12923,"Sleepwalking, Pt. I (Acoustic)",Alvarez Kings,0,2Y5v72rZR7ym6LRbh5NilJ
12924,Phases,Bianca Monica,0,27izq1YX6cczN6qPJ41BlQ
12925,The Enemy,Andrew Belle,0,6xJOhSm4SvZwzy3uhWz26O
12926,Cocoa Hooves,Glass Animals,0,4tGQUAnrOXuM3epCM8OBYC
12927,We All Die Trying To Get It Right,Vance Joy,0,3no7Z1VqcqQ7ztVljPEjI0
12928,Fast Challenges,Chad Valley,0,2BqhBlbu9lw8YWA15ZpPxV
12929,Adore,Amy Shark,0,1rPCgtaIF0CyKRgAwhtpbF
12930,If I Get High,Nothing But Thieves,0,3O2pB9JHreUZ9F83qSNmu8
12931,"Shake, Shake, Shake",Bronze Radio Return,0,4dI4oscajpdtjpg2dP1x28
12932,Time to Wander,Gypsy & The Cat,0,4LDVjxkzOKa7YUxjO1x74S
12933,It's Too Much,Moose Blood,0,5cfWjuHbGmQdroEhiuNbwv
12934,Simple Pleasures,Jake Bugg,0,3SFyR2ii2zKh4BU0QJuJ1G
12935,Dark Matter,Andrew Belle,0,0x0h9kwGhCv78fMRo8ChhZ
12936,Better Life,Paper Route,0,08LxaBHzxNSxHdCSitATLW
12937,Darlin',Goodbye June,0,4Ppc2CyPzXObEOLgDkP5ZR
12938,Emmylou,Vance Joy,0,2UaSapjHWf55N6ZWlkvWPu
12939,Luna - Remastered,The Smashing Pumpkins,0,5Q6Xzp25aXYxNJ4B6vBkcf
12940,I Love the Rain the Most,Joe Purdy,0,0j9KNQ9pDEQejEm3wdgiAr
12941,Our Hearts Are Wrong,Jessica Lea Mayfield,0,6Wf0dbrqvBkEUSe12cRsps
12942,Decorate,Yuna,0,7mQn2FH0hM9gYIp39vyoi1
12943,Weekends,Amy Shark,0,7vEeYo34dX7geZhQVotCJi
12944,Wait for Me,Kings of Leon,0,2nO1DYEg1X5GHi8SSuNJQj
12945,Play With Fire,Vance Joy,0,1bL3HILVosmTjMQ6N5ok7A
12946,Will Do,TV On The Radio,0,5iHK8VI9XkJJdXQHCBXeM4
12947,Aqueous Transmission,Incubus,0,5M67k54BVUDADZPryaqV1y
12948,Dreaming My Dreams,The Cranberries,0,45ipml9tB0PVrLFAJegcWE
12949,Indigo Puff,Sundara Karma,0,3pJQY7UuX0DcE8pgLZhCjf
12950,Never Enough,The Hunna,0,3ikcPRWKVx5oSalVpLzQQu
12951,Echo,Incubus,0,3ypXaNibspfxvUIKpzUkfz
12952,Let Me In,Grouplove,0,4WUduEPZZG6wiE9B5IklnY
12953,The Wilhelm Scream,James Blake,0,688DZF6e1MH5Uf409dwaHm
12954,Crystals,Of Monsters and Men,0,5wU6jk9kxYzFGUpeE6T2Q5
12955,Fears,Twin Wild,0,35LF52lFWx4HBEn9ziovRj
12956,Guru,Coast Modern,0,1bHEcHv3lUkLFAebNnaPNE
12957,The Ghost Who Walks,Karen Elson,0,5B4UpK5ajp6bCoiYgArfwB
12958,Don't Move,Phantogram,0,3p0rvHL2zfHAlXAgnHC4GI
12959,"Who Are You, Really?",Mikky Ekko,0,2zXKqJFHefEgjlg3rYW7Rx
12960,"Lover, Please Stay",Nothing But Thieves,0,3QxCvkqWdkMqy3CPxOhZ24
12961,Flowers In Your Hair,The Lumineers,0,3Hvg5tRKsQlX25wYwgMF9p
12962,No Way,The Naked And Famous,0,2UhhSTIAKDa5lwWItkYvIE
12963,Sweet Emotion,The Kooks,0,0hIGUS1PQbv5NIrHIf6Fza
12964,Komorebi,Craft Spells,0,2ztHL4aV76oeCe6DDWpky3
12965,"Lover, You Should've Come Over",Jeff Buckley,0,6Jv7kjGkhY2fT4yuBF3aTz
12966,On Call,Kings of Leon,0,28POcTYQKfkjz6qTIvtjG1
12967,Drive You Mad,Amy Shark,0,0XAokZfz6DkQuruUVEX1ei
12969,Down With Me,X Ambassadors,0,17FV9pZcXiJsFRn3McId1e
12970,Eyes Wide Shut,Glades,0,4VdGVcWy4dusOrdUE3L8GV
12971,Heartbreak Back,Frank Walker,0,6kyhJvTKWQzlcYywNZRDsy
12972,China Shop,St. Lucia,0,0
12973,Back To You - Joey Pecoraro Remix,Selena Gomez,0,216afVgCJWieLyqPDwziwq
12974,Fast Talk,Houses,0,5EtH1ayqDJar2PfAw7sC5O
12975,Starlight,SAFIA,0,76EO3wW6IaFIoVn3I8MMbn
12976,Fake It,Wingtip,0,2gHAEHsJZFOUip28cItP2o
12977,wildfire,Jeremy Zucker,0,1mrPG8snf4maJMoM4Ec8Ag
12978,Bicycle (feat. klei),filous,0,2HNfxD7Vfb0sw4BnWGNVwN
12979,Heart Attack (feat. Tove Lo),Phoebe Ryan,0,3Aj21Gnv6nNQUKd7dOWCza
12980,Creature Kind,Kito,0,01zME4q62SDPtD0hOSmTrG
12981,Treading Water,Little Monarch,0,0Ed0auEaK9ATsnzFsUZ5AZ
12982,Show You,CXLOE,0,16GAMmkIzTIT7aH19TtW3f
12984,FOR WHICH I DANCE,Yoshi Flower,0,4wlDjOYFnL6o4qS9Ifxe4x
12985,Heaven Wasn't Made For Me,Terror Jr,0,2FuTWd6CdtqfiY0dAQCXCf
12986,With You With Me,YUMI,0,5kmYxUxdWlGJpcIKpgoTVC
12987,Hurting,SG Lewis,0,7h8e5oCD5ZRu0VPNHEN6A5
12988,Pavement,Wingtip,0,2ulLy3uQUsVFQ19yWQpuTD
12989,Evening Buffalo,Felix Snow,0,6w40GgWhGts8g6779DPXR3
12990,miss yr high,SATICA,0,16tDgTucNuJuE3Oibgc0b8
12991,Don't Stop Now,Ben Phipps,0,50hJsJtnVzbxrkeVGDDbfe
12992,Loving Love,Naaz,0,0ZHGvuTzVMZATXV5n7e5LP
12993,Bad for Me,King Henry,0,6yNMhIycO1Fybq6cnLKMmF
12994,Lay Back,CLAVVS,0,4UZNESNWRteytMwQRfzN42
12995,Holy,King Princess,0,7FVGIPgLMDChTffvG2LuHV
12996,We Do (feat. Miranda Glory),R3HAB,0,3roMGtDfleE2N8M56E2WFs
12997,VHS,Super Duper,0,4qWBvOvvNPxLqUbzlEeP8n
12998,On My Side,Hounded,0,6gtzGHszSznv6TdlfhgsEB
12999,Until the Day I Die,Morgan Saint,0,6iTfLr82sN57XDSwP0tBoM
13000,Get Lost (feat. Ashe),Bearson,0,56rgqDNRIqKq0qIMdu7r4r
13001,Caught Me a Rhythm,Viceroy,0,2J9wvPoaUMb9H7lmTgrZ3P
13002,HIYA,Elephant Heart,0,1BbHesDZgmW9O3DN5XvMg1
13003,3:15,Bazzi,0,6pmZMP2ET1OJi5rKfLO8jD
13004,Favorite Thing,Tim Legend,0,7Kexcv6HZ3BymAsOBNEmeH
13005,Lie - Le Youth Remix,Shallou,0,0utSnGPZthEAuKH2kUfTcj
13006,Gallery,Dresage,0,01m7F2DCkedBoRNrZsx6gW
13007,Why Don't You Come On,DJDS,0,1zOrNX2Rp00WGJzNJUfj0V
13008,Take Me (feat. Mariana Thielen),OLYK,0,3kxH7rqUBK8uYOyfIuWT7z
13009,Do You Think About Us?,The Night Game,0,5qWfbqQUmQGS0fy15emahR
13010,Lost In Translation,Youngr,0,7jD0uPVFPEyqWbeuEarDgJ
13011,Left Alone,Houses,0,1cK7JR0lZbNwwQmD4QgkzS
13012,All Night,COTIS,0,2Ur81w4umgEMiFDWggKBOG
13013,The Only Boy Awake,Meadows,0,4tRt91OQSbE9eFA3RwgqSd
13014,"Portland, Maine",Donovan Woods,0,6u1E03WKp0QsOfK5FEzzGr
13015,Arms,The Paper Kites,0,48HT7Zzd3We4ZjG82lsbdK
13016,Untamed,Eddie Berman,0,1TDKNDMFsFCWJneWAmjLRm
13017,Recording 15,Shannon Lay,0,1vNfYCzcCJz0FY7MVVA9lM
13018,Old Now,Rosemary & Garlic,0,3xz0695PzzLPN28B6jgi0y
13019,Hate the Way You Love Me,John Paul White,0,4SEgyVuHzincvWDvypjasT
13020,Bees,The Ballroom Thieves,0,3Iju4sprTb8as0be1A41q6
13021,Far Too Good,John Smith,0,1WUHeOPayLKPMG35uBJVUj
13022,Visions Of China,The Lumineers,0,5yWCq9N7kIy6DpqXnGilSG
13023,Waiting Around,Aisha Badru,0,6sFLeTTehG9M2nmZ3jKJ1p
13024,Dirty Old Town,Craig Cardiff,0,7DWvqa6flslklTLDBBxOmG
13025,Burning Ground,Brandon Jenner,0,0IbrXdAcOPb7BCQqK9NqBh
13026,Sister,Haux,0,5amf0Fkdt3Mu6cdvXhKgOq
13027,Aeroplane,Holly Throsby,0,2kipERgqD2j3zw9B4l9J6a
13028,I Was Just Leaving,Ryan Montbleau,0,2P7d62DM2Q1A9i6kkc4rgl
13029,Sunscreen,Ira Wolf,0,4R68vBtWahKshI7Q3mWpoc
13030,Why Woman,Glen Hansard,0,7Kjh6A5voYQ1rFFnYEbYq6
13031,I Am the Moon,The White Buffalo,0,3orSucDgEQvX0i2elZ7Lhd
13032,What Am I Here For,Jade Bird,0,6CWMlAZzYIF50NT2nsX3iC
13033,Scott Street,Phoebe Bridgers,0,0jqFM7E9z1PLYtPVCuFwAi
13034,Fortune - Acoustic,William Fitzsimmons,0,5UcsxVPmXd974EkMtowmNV
13035,If Not For You (Demo),Shakey Graves,0,3HUCTp20rxqMnCtdyU7JgU
13036,Moving in Slow Motion,The Sweet Remains,0,1JzJFYOlNFISoz28z5t20x
13037,With You - A Sweet Little Love Song Demo,Valerie June,0,1RbhQxFFJM7QNKALY5JebS
13038,Distant Sures,The Cave Singers,0,6uBexmz61ckt5XQRqTgF3M
13039,Memory,Kina Grannis,0,4hi9OKSZA7jVKXoXvjjipG
13040,I Shall Cross This River,The Black Atlantic,0,5nbq3jYzsuv3JhlPxBNVHp
13041,Making All Things New,Aaron Espe,0,59yRjmpE2VtyiEot3Ff9LM
13042,I Am Not in Love Anymore,Liza Anne,0,1IcwyDAAdo5mYIC5ujB9sz
13043,Lights Off,Charlie Cunningham,0,1XtCRTHD8LzpI47zhWzWJq
13044,The Flood,Joshua Hyslop,0,2YdU9FRM7fYiZ9B2KOUIpl
13045,Real Peach,Henry Jamison,0,6p4mASLulKdpNFLxQhs0ff
13046,Tears Don't Fall,Terrible Sons,0,6XrGGmIDzpy5lt2zAH4BiB
13047,Fly - Acoustic,Meadowlark,0,2YVK7RkwslK62gTCWboDPM
13048,The Only Thing,Sufjan Stevens,0,6Rt6KwuF7I8ZkdZG2G0bYr
13049,All the Beds I've Made (Acoustic),Caroline Spence,0,10jrqgyC1u81RhIgtLUfdR
13050,"Caledonia, My Love",Hiss Golden Messenger,0,7cgka1GOkbcvNqQYrs2FwE
13051,Early Morning Coffee Cups,Jaimi Faulkner,0,04TvtzVrd7FufnY5KJLXzO
13052,Summer Clothes (Acoustic),Marc Scibilia,0,3ldQn5GUmDqs0L4z4GORI6
13053,Falling Water,Peter Oren,0,68oBvxwgu8DH0mJyhZXXgz
13054,First Day Of My Life,Bright Eyes,0,5OiaAaIMYlCZONyDBxqk4G
13055,Songbird,Cory Chisel,0,2cwidMKOFMJqm5GKoLRJsK
13056,Sounds Like Help,Austin Basham,0,171ocKGQknVCOYrB567Siy
13057,...Familiar Place,Lucy Dacus,0,0lp0bQqzyLmNNHHFYRaaJf
13058,So Cool,Caamp,0,3GgdEZJy5bxm2ZjC90ibDC
13059,Unknown,Tuvaband,0,3cK6EDdflOk0PZhknPevxg
13060,Woandering,I Am Oak,0,5E9uahV1IHYZ4qyJMvgpkp
13061,On That Day,Ásgeir,0,40sQHTOGmm6DeIeT0nnE8n
13062,Blood Drive,Joshua Burnside,0,7yTIj99hrHMyF7ZT0dvaO4
13063,Fall Apart Today,Schuyler Fisk,0,7jKxEGp0zXkwbFTWHHtsdC
13064,Something Familiar,Josienne Clarke and Ben Walker,0,0pid6toQhFvAWPGbB0ET8K
13065,Stay Awake,Joseph,0,62rklOfzm38YWoFJ2URSYz
13066,Let It Breathe,Water Liars,0,52uKQxYJKHpYz0DEwKLltI
13067,Sudden Love (Acoustic),The Woodlands,0,3FKvMu3dvPhj7vUIHUIM4H
13068,Gentle on My Mind,Robert Ellis,0,2nX2TPYt4QOuRdCfbPFq9o
13069,Up to Me,Sera Cahoone,0,7w0g7QoPeNUOySpVffqh9q
13070,Hold On,Wilson Phillips,1,4VZDv8sASBS8UruUBGTFdk
13071,It Must Have Been Love,Roxette,1,6kvoHl80mfCVTv7XnZkjQn
13072,Nothing Compares 2 U,Sinéad O'Connor,1,3nvuPQTw2zuFAVuLsC9IYQ
13073,Poison,Bell Biv DeVoe,1,6m59VvDUi0UQsB2eZ9wVbH
13074,Vogue,Madonna,1,27QvYgBk0CHOVHthWnkuWt
13075,Vision of Love,Mariah Carey,1,0gLQ6jhJsyYfl7PrD1RZ7X
13076,Another Day in Paradise,Phil Collins,1,4LlNoNZflek4hZyZigCxpW
13077,Cradle of Love,Billy Idol,1,5TSANSqPTD6nBG0NSJWmVB
13078,Blaze of Glory,Jon Bon Jovi,1,1sUTfgduT0WIQO8kXKXxLC
13079,Do Me!,Bell Biv DeVoe,1,3an1aoJKoBXJKoIfdDbVwf
13080,How Am I Supposed to Live Without You,Michael Bolton,1,3RMeOetCdXttthQK0clPuz
13081,Pump Up the Jam,Technotronic,1,0UAEHlFR79k9CJvknSGUNf
13082,Opposites Attract,Paula Abdul and The Wild Pair,1,7z38bideBRvGAgjXe2SECm
13083,Escapade,Janet Jackson,1,5HAv1Ckfe50DUjv8ghwTrz
13084,All I Wanna Do Is Make Love to You,Heart,1,5YjKdeES9QRJ8NmF4Xc8pV
13085,Close to You,Maxi Priest,1,680kMGV6szhTiZbHRr3vLi
13086,Black Velvet,Alannah Myles,1,1KU5EHSz04JhGg3rReGJ0N
13087,Release Me,Wilson Phillips,1,1rIy3lkFJnMsTLZpxFmYU8
13088,Don't Know Much,Linda Ronstadt and Aaron Neville,1,5z3ZDMP02xF33yCvPFnct3
13089,All Around the World,Lisa Stansfield,1,0piPn2zyL4Yi60ml53qNXE
13090,I Wanna Be Rich,Calloway,1,5bqNu0YfNOZpgl34bcJiFQ
13091,Rub You the Right Way,Johnny Gill,1,40xz60ciGIpsRtDqRfPKBE
13092,She Ain't Worth It,Glenn Medeiros and Bobby Brown,1,0Gb5bNSi7i8UhuNSfHHbS2
13093,If Wishes Came True,Sweet Sensation,1,5gAdATsfINRIljv4LbrKX2
13094,The Power,Snap!,1,1WKPfJ1v2fPni1AMnyWTNq
13095,(Can't Live Without Your) Love and Affection,Nelson,1,3JjY2L2bqql54j1SjnjQ23
13096,Love Will Lead You Back,Taylor Dayne,1,3HLgjHYaEhKFvV4SSvI9Te
13097,Don't Wanna Fall in Love,Jane Child,1,6eozUVzr02EXMji1vuxgiP
13098,Two to Make It Right,Seduction,1,6GS6uE1vDmtzxO8GztAR2O
13099,Sending All My Love,Linear,1,6zNPPFFrxmhpTQejOn1Wm1
13100,Unskinny Bop,Poison,1,1Z6lKdYhwp8WYoBqGCKxlM
13101,Step by Step,New Kids on the Block,1,6J6RWKCPN5RFKHUKEUFjxS
13102,Dangerous,Roxette,1,756YOXmKh2iUnx33nAdfPf
13103,We Didn't Start the Fire,Billy Joel,1,3Cx4yrFaX8CeHwBMReOWXI
13104,I Don't Have the Heart,James Ingram,1,5In7xBveNACCRX2uWNoPuW
13105,Downtown Train,Rod Stewart,1,5ejvbc6guFJf4ouU3nzJuB
13106,Rhythm Nation,Janet Jackson,1,4nTYxxF8iWBq54LO3dBUie
13107,I'll Be Your Everything,Tommy Page,1,4K0fYuC7qJx5P7Yh0Ch2zo
13108,Roam,The B-52s,1,5fqcIHU6DhQtFKVO5XSdQs
13109,Everything,Jody Watley,1,5p4xF15jnsw1rfi55Gv1lU
13110,Back to Life (However Do You Want Me),Soul II Soul,1,7ELuWpsuVCRBnOR9ZAZKDp
13111,Here and Now,Luther Vandross,1,042pmCix7CPth3l3X28jl1
13112,Alright,Janet Jackson,1,63W4sfeRTTiNKFLAzUJHFe
13113,Ice Ice Baby,Vanilla Ice,1,3XVozq1aeqsJwpXrEZrDJ9
13114,Blame It on the Rain,Milli Vanilli,1,0UUpyDCYzkziXJ1TM4awHM
13115,Have You Seen Her,MC Hammer,1,2lvk6CUSHz4j8huQ25gH54
13116,With Every Beat of My Heart,Taylor Dayne,1,3hK26G5cYhJ9KjcUy1aBRk
13117,Come Back to Me,Janet Jackson,1,0NSSqYISjnav81CEn6EgBY
13118,No More Lies,Michel'le,1,1Oz5bcZyzhiaEa3F06EiPY
13119,Praying for Time,George Michael,1,7CgRXXie9XIxVSkpKi40ID
13120,How Can We Be Lovers,Michael Bolton,1,0ZUjPkZKjzRi6bgIuJovfY
13121,Do You Remember,Phil Collins,1,3TLtCHUaiMHcQcJVGVW2p2
13122,Ready or Not,After 7,1,6AgDFWLbbAt2migXMbrhXT
13123,U Can't Touch This,MC Hammer,1,1B75hgRqe7A4fwee3g3Wmu
13124,I Wish It Would Rain Down,Phil Collins,1,4F2t297QK40XFcIHqkmLHs
13125,Just Between You and Me,Lou Gramm,1,1fMvhGvNGrumP5MKKDf61e
13126,Something Happened on the Way to Heaven,Phil Collins,1,4ziqqoW1o3P5EhNqK6CPb1
13127,Black Cat,Janet Jackson,1,4tYpYYoOI7WDxbCnPninwE
13128,Can't Stop,After 7,1,1TYt5etb427hvOod3EKJA5
13129,Janie's Got a Gun,Aerosmith,1,5fMwvrqujbQjUxcNPcYrUF
13130,The Humpty Dance,Digital Underground,1,3OcQkcvTcohs8vO8Rd3sKF
13131,I'll Be Your Shelter,Taylor Dayne,1,4hbXvRJfgctBgz7PVBtWQu
13132,Free Fallin',Tom Petty,1,5tVA6TkbaAH9QMITTQRrNv
13133,Giving You the Benefit,Pebbles,1,2nNKXDFRz6cog1kolC3efq
13134,Enjoy the Silence,Depeche Mode,1,1YwNlWLf8auhazSQUDQLFU
13135,Love Song,Tesla,1,0vJUdIefT5caKla9H8b1q4
13136,Price of Love,Bad English,1,56y9EmjGAAejQ6QX9blIGI
13137,Girls Nite Out,Tyler Collins,1,0
13138,King of Wishful Thinking,Go West,1,4UQLQJu3DNvVkMVglwElU2
13139,What Kind of Man Would I Be?,Chicago,1,3oCUfoqrkQiapnJk7UL8IE
13140,I Remember You,Skid Row,1,4ZpXHlV2vQVfPXUvbDSZ92
13141,Get Up! (Before the Night Is Over),Technotronic,1,2MOOJh1xUgND4rLjB6h4jY
13142,Here We Are,Gloria Estefan,1,4asTNYhhrp323lLp81KIKQ
